fips,year,state_abbr,s2_state_rank_pct,s2_mom_rank_pct,s2_score,quiet,universe_B,has_feb_price,s2_eligible,s2_rank_quiet_B,s2_quintile_quiet_B,s2_pct_quiet_B,s2_as_of
28063,2025,MS,0.21872964169381107,0.0032562683165092803,0.11099295500516017,True,True,True,True,1744.0,5.0,0.10569522832221652,2026-02-28
28065,2025,MS,0.21872964169381107,0.08889612504070335,0.1538128833672572,True,True,True,True,1617.0,5.0,0.17085684966649564,2026-02-28
28067,2025,MS,0.21872964169381107,0.1484858352328232,0.18360773846331713,True,True,True,True,1535.0,4.0,0.2129297075423294,2026-02-28
28069,2025,MS,0.21872964169381107,0.05307717355910127,0.13590340762645617,True,True,True,True,1669.0,5.0,0.14417650076962546,2026-02-28
28071,2025,MS,0.21872964169381107,0.9990231195050472,0.6088763805994292,False,True,True,False,,,,2026-02-28
28073,2025,MS,0.21872964169381107,0.7456854444806252,0.48220754308721814,False,True,True,False,,,,2026-02-28
28075,2025,MS,0.21872964169381107,0.1299251058287203,0.17432737376126567,True,True,True,True,1559.0,4.0,0.20061570035915854,2026-02-28
28077,2025,MS,0.21872964169381107,0.03028329534353631,0.12450646851867368,True,True,True,True,1704.0,5.0,0.12621857362750127,2026-02-28
28079,2025,MS,0.21872964169381107,0.29338977531748617,0.25605970850564863,True,True,True,True,1320.0,4.0,0.323242688558235,2026-02-28
28081,2025,MS,0.21872964169381107,0.6864213611201563,0.45257550140698366,False,True,True,False,,,,2026-02-28
28083,2025,MS,0.21872964169381107,0.009443178117876913,0.11408640990584398,True,True,True,True,1734.0,5.0,0.11082606464853771,2026-02-28
28085,2025,MS,0.21872964169381107,0.15597525236079454,0.1873524470273028,True,True,True,True,1521.0,4.0,0.22011287839917906,2026-02-28
28087,2025,MS,0.21872964169381107,0.5591012699446435,0.38891545581922726,True,True,True,True,920.0,3.0,0.5284761416110826,2026-02-28
28089,2025,MS,0.21872964169381107,0.5275154672745034,0.3731225544841572,True,True,True,True,971.0,3.0,0.5023088763468445,2026-02-28
28091,2025,MS,0.21872964169381107,0.1732334744382937,0.19598155806605239,True,True,True,True,1495.0,4.0,0.23345305284761417,2026-02-28
28093,2025,MS,0.21872964169381107,0.4431781178769131,0.33095387978536206,True,True,True,True,1112.0,3.0,0.42996408414571574,2026-02-28
28095,2025,MS,0.21872964169381107,0.2780853142298925,0.2484074779618518,True,True,True,True,1350.0,4.0,0.3078501795792714,2026-02-28
28097,2025,MS,0.21872964169381107,0.07131227613155323,0.14502095891268216,True,True,True,True,1642.0,5.0,0.15802975885069268,2026-02-28
28099,2025,MS,0.21872964169381107,0.08075545424943015,0.14974254797162062,True,True,True,True,1634.0,5.0,0.16213442791174962,2026-02-28
28101,2025,MS,0.21872964169381107,0.0778248127645718,0.14827722722919143,True,True,True,True,1637.0,5.0,0.16059517701385326,2026-02-28
28103,2025,MS,0.21872964169381107,0.04884402474763921,0.13378683322072513,True,True,True,True,1676.0,5.0,0.14058491534120063,2026-02-28
28105,2025,MS,0.21872964169381107,0.737544773689352,0.4781372076915815,False,True,True,False,,,,2026-02-28
28107,2025,MS,0.21872964169381107,0.1230869423640508,0.17090829202893093,True,True,True,True,1570.0,5.0,0.19497178040020524,2026-02-28
28109,2025,MS,0.21872964169381107,0.606317160534028,0.4125234011139195,True,True,True,True,850.0,3.0,0.564391995895331,2026-02-28
28111,2025,MS,0.21872964169381107,0.1579290133507001,0.18832932752225556,True,True,True,True,1519.0,4.0,0.2211390456644433,2026-02-28
28113,2025,MS,0.21872964169381107,0.040703353956366005,0.12971649782508854,True,True,True,True,1686.0,5.0,0.13545407901487944,2026-02-28
28115,2025,MS,0.21872964169381107,0.4268967762943667,0.3228132089940889,True,True,True,True,1135.0,3.0,0.418163160595177,2026-02-28
28117,2025,MS,0.21872964169381107,0.10680560078150439,0.16276762123765773,True,True,True,True,1596.0,5.0,0.18163160595177014,2026-02-28
28121,2025,MS,0.21872964169381107,0.4812764571800716,0.3500030494369413,True,True,True,True,1038.0,3.0,0.46793227296049256,2026-02-28
28123,2025,MS,0.21872964169381107,0.23054379680885706,0.22463671925133405,True,True,True,True,1412.0,4.0,0.27603899435608004,2026-02-28
28125,2025,MS,0.21872964169381107,0.029957668511885378,0.12434365510284823,True,True,True,True,1706.0,5.0,0.12519240636223705,2026-02-28
28127,2025,MS,0.21872964169381107,0.16639531097362423,0.19256247633371765,True,True,True,True,1503.0,4.0,0.2293483837865572,2026-02-28
28129,2025,MS,0.21872964169381107,0.10029306414848584,0.15951135292114846,True,True,True,True,1604.0,5.0,0.1775269368907132,2026-02-28
28131,2025,MS,0.21872964169381107,0.4063822859003582,0.3125559637970846,True,True,True,True,1166.0,3.0,0.4022575679835813,2026-02-28
28133,2025,MS,0.21872964169381107,0.023445131878866817,0.12108738678633894,True,True,True,True,1715.0,5.0,0.12057465366854797,2026-02-28
28135,2025,MS,0.21872964169381107,0.009117551286225985,0.11392359649001853,True,True,True,True,1735.0,5.0,0.11031298101590559,2026-02-28
28137,2025,MS,0.21872964169381107,0.5135135135135135,0.36612157760366226,True,True,True,True,988.0,3.0,0.4935864545920985,2026-02-28
28139,2025,MS,0.21872964169381107,0.15434711820253988,0.18653837994817546,True,True,True,True,1524.0,4.0,0.2185736275012827,2026-02-28
28141,2025,MS,0.21872964169381107,0.49202214262455224,0.35537589215918164,True,True,True,True,1023.0,3.0,0.47562852744997436,2026-02-28
28143,2025,MS,0.21872964169381107,0.17062845978508628,0.1946790507394487,True,True,True,True,1497.0,4.0,0.23242688558234992,2026-02-28
28145,2025,MS,0.21872964169381107,0.2321719309671117,0.2254507863304614,True,True,True,True,1410.0,4.0,0.27706516162134426,2026-02-28
28147,2025,MS,0.21872964169381107,0.15043959622272876,0.1845846189582699,True,True,True,True,1531.0,4.0,0.21498204207285787,2026-02-28
28149,2025,MS,0.21872964169381107,0.19472484532725495,0.206727243510533,True,True,True,True,1467.0,4.0,0.2478193945613135,2026-02-28
28151,2025,MS,0.21872964169381107,0.0013025073266037122,0.1100160745102074,True,True,True,True,1746.0,5.0,0.10466906105695228,2026-02-28
28153,2025,MS,0.21872964169381107,0.17551286225985022,0.19712125197683064,True,True,True,True,1491.0,4.0,0.23550538737814264,2026-02-28
28155,2025,MS,0.21872964169381107,0.09573428850537284,0.15723196509959195,True,True,True,True,1610.0,5.0,0.17444843509492047,2026-02-28
28157,2025,MS,0.21872964169381107,0.07652230543796809,0.14762597356588958,True,True,True,True,1639.0,5.0,0.159569009748589,2026-02-28
28159,2025,MS,0.21872964169381107,0.14197329859980462,0.18035147014680786,True,True,True,True,1539.0,4.0,0.21087737301180093,2026-02-28
28161,2025,MS,0.21872964169381107,0.07717355910126994,0.14795160039754052,True,True,True,True,1638.0,5.0,0.16008209338122115,2026-02-28
28163,2025,MS,0.21872964169381107,0.10908498860306089,0.16390731514843598,True,True,True,True,1590.0,5.0,0.18471010774756286,2026-02-28
29001,2025,MO,0.6289902280130293,0.6655812438944969,0.6472857359537632,True,True,True,True,169.0,1.0,0.913801949717804,2026-02-28
29003,2025,MO,0.6289902280130293,0.9225008140670792,0.7757455210400542,False,True,True,False,,,,2026-02-28
29005,2025,MO,0.6289902280130293,0.43861934223380006,0.5338047851234147,True,True,True,True,433.0,2.0,0.7783478707029245,2026-02-28
29007,2025,MO,0.6289902280130293,0.9426896776294367,0.785839952821233,False,True,True,False,,,,2026-02-28
29009,2025,MO,0.6289902280130293,0.7489417127971345,0.6889659704050819,False,True,True,False,,,,2026-02-28
29011,2025,MO,0.6289902280130293,0.7639205470530772,0.6964553875330532,False,True,True,False,,,,2026-02-28
29013,2025,MO,0.6289902280130293,0.5310973624226636,0.5800437952178464,True,True,True,True,311.0,1.0,0.8409440738840431,2026-02-28
29015,2025,MO,0.6289902280130293,0.22044936502767828,0.4247197965203538,True,True,True,True,802.0,3.0,0.5890200102616726,2026-02-28
29017,2025,MO,0.6289902280130293,0.2367307066102247,0.432860467311627,True,True,True,True,773.0,2.0,0.6038994356080041,2026-02-28
29019,2025,MO,0.6289902280130293,0.6554868121133182,0.6422385200631737,True,True,True,True,175.0,1.0,0.9107234479220113,2026-02-28
29021,2025,MO,0.6289902280130293,0.877889938130902,0.7534400830719656,False,True,True,False,,,,2026-02-28
29023,2025,MO,0.6289902280130293,0.7440573103223705,0.6865237691677,False,True,True,False,,,,2026-02-28
29025,2025,MO,0.6289902280130293,0.9697167046564636,0.7993534663347465,False,True,True,False,,,,2026-02-28
29027,2025,MO,0.6289902280130293,0.5796157603386519,0.6043029941758407,True,True,True,True,256.0,1.0,0.8691636736788096,2026-02-28
29029,2025,MO,0.6289902280130293,0.25854770433083685,0.44376896617193307,True,True,True,True,731.0,2.0,0.6254489481785531,2026-02-28
29031,2025,MO,0.6289902280130293,0.6089221751872355,0.6189562016001324,True,True,True,True,232.0,1.0,0.8814776808619805,2026-02-28
29033,2025,MO,0.6289902280130293,0.8085314229892543,0.7187608255011417,False,True,True,False,,,,2026-02-28
29035,2025,MO,0.6289902280130293,0.044610875936177144,0.33680055197460324,True,True,True,True,1093.0,3.0,0.439712673165726,2026-02-28
29037,2025,MO,0.6289902280130293,0.5871051774666233,0.6080477027398263,True,True,True,True,250.0,1.0,0.8722421754746024,2026-02-28
29039,2025,MO,0.6289902280130293,0.8202539889286877,0.7246221084708585,False,True,True,False,,,,2026-02-28
29041,2025,MO,0.6289902280130293,0.005210029306414849,0.3171001286597221,True,True,True,True,1154.0,3.0,0.40841457157516675,2026-02-28
29043,2025,MO,0.6289902280130293,0.40898730055356564,0.5189887642832974,True,True,True,True,492.0,2.0,0.7480759363776296,2026-02-28
29045,2025,MO,0.6289902280130293,0.2546401823510257,0.4418152051820275,True,True,True,True,741.0,2.0,0.620318111852232,2026-02-28
29047,2025,MO,0.6289902280130293,0.5773363725170955,0.6031633002650624,True,True,True,True,259.0,1.0,0.8676244227809133,2026-02-28
29049,2025,MO,0.6289902280130293,0.8423966134809509,0.7356934207469901,False,True,True,False,,,,2026-02-28
29051,2025,MO,0.6289902280130293,0.9081732334744383,0.7685817307437338,False,True,True,False,,,,2026-02-28
29053,2025,MO,0.6289902280130293,0.29111038749592966,0.46005030775447947,True,True,True,True,678.0,2.0,0.6526423807080554,2026-02-28
29055,2025,MO,0.6289902280130293,0.556496255291436,0.5927432416522327,True,True,True,True,283.0,1.0,0.8553104155977425,2026-02-28
29057,2025,MO,0.6289902280130293,0.8355584500162814,0.7322743390146553,False,True,True,False,,,,2026-02-28
29059,2025,MO,0.6289902280130293,0.4864864864864865,0.5577383572497578,True,True,True,True,371.0,1.0,0.8101590559261159,2026-02-28
29061,2025,MO,0.6289902280130293,0.9944643438619343,0.8117272859374818,False,True,True,False,,,,2026-02-28
29063,2025,MO,0.6289902280130293,0.32692933897753174,0.4779597834952805,True,True,True,True,614.0,2.0,0.685479733196511,2026-02-28
29065,2025,MO,0.6289902280130293,0.7017258222077499,0.6653580251103897,False,True,True,False,,,,2026-02-28
29067,2025,MO,0.6289902280130293,0.647020514490394,0.6380053712517116,True,True,True,True,188.0,1.0,0.9040533606977937,2026-02-28
29069,2025,MO,0.6289902280130293,0.06805600781504396,0.3485231179140366,True,True,True,True,1047.0,3.0,0.4633145202668035,2026-02-28
29071,2025,MO,0.6289902280130293,0.6457180071637902,0.6373541175884098,True,True,True,True,190.0,1.0,0.9030271934325295,2026-02-28
29073,2025,MO,0.6289902280130293,0.6209703679583197,0.6249802979856744,True,True,True,True,218.0,1.0,0.8886608517188301,2026-02-28
29075,2025,MO,0.6289902280130293,0.6310647997394986,0.6300275138762639,True,True,True,True,209.0,1.0,0.8932786044125193,2026-02-28
29077,2025,MO,0.6289902280130293,0.5180722891566265,0.5735312585848279,True,True,True,True,332.0,1.0,0.8301693175987686,2026-02-28
29079,2025,MO,0.6289902280130293,0.9921849560403777,0.8105875920267035,False,True,True,False,,,,2026-02-28
29081,2025,MO,0.6289902280130293,0.9303158580267014,0.7796530430198654,False,True,True,False,,,,2026-02-28
29083,2025,MO,0.6289902280130293,0.4425268642136112,0.5357585461133203,True,True,True,True,426.0,2.0,0.7819394561313494,2026-02-28
29085,2025,MO,0.6289902280130293,0.5128622598502116,0.5709262439316205,True,True,True,True,337.0,1.0,0.827603899435608,2026-02-28
29089,2025,MO,0.6289902280130293,0.8772386844676001,0.7531144562403147,False,True,True,False,,,,2026-02-28
29091,2025,MO,0.6289902280130293,0.8485835232823185,0.7387868756476739,False,True,True,False,,,,2026-02-28
29093,2025,MO,0.6289902280130293,0.38619342233800064,0.5075918251755149,True,True,True,True,532.0,2.0,0.7275525910723448,2026-02-28
29095,2025,MO,0.6289902280130293,0.5818951481602084,0.6054426880866188,True,False,True,False,,,,2026-02-28
29097,2025,MO,0.6289902280130293,0.6434386193422338,0.6362144236776315,True,True,True,True,195.0,1.0,0.9004617752693689,2026-02-28
29099,2025,MO,0.6289902280130293,0.7616411592315206,0.695315693622275,False,True,True,False,,,,2026-02-28
29101,2025,MO,0.6289902280130293,0.5506349723217193,0.5898126001673742,True,True,True,True,289.0,1.0,0.8522319138019497,2026-02-28
29103,2025,MO,0.6289902280130293,0.9628785411917942,0.7959343846024117,False,True,True,False,,,,2026-02-28
29105,2025,MO,0.6289902280130293,0.6502767828069033,0.6396335054099662,True,True,True,True,180.0,1.0,0.9081580297588507,2026-02-28
29107,2025,MO,0.6289902280130293,0.9159882774340605,0.772489252723545,False,True,True,False,,,,2026-02-28
