source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
IPEDS,inactive_or_nonstandard_status,low,55079,WI,Milwaukee County,238430,Cardinal Stritch University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48201,TX,Harris County,246345,Houston Graduate School of Theology,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42051,PA,Fayette County,261861,West Virginia Junior College-United Career Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06059,CA,Orange County,366289,InterCoast Colleges-Santa Ana,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,24037,MD,St. Mary's County,366438,Blades School of Hair Design,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,35049,NM,Santa Fe County,366605,Southwest Acupuncture College-Santa Fe,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36067,NY,Onondaga County,367334,National Tractor Trailer School Inc-Liverpool,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47125,TN,Montgomery County,368443,Hussian College-Daymar College Clarksville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48091,TX,Comal County,368540,Seguin Beauty School-New Braunfels,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36029,NY,Erie County,375106,National Tractor Trailer School Inc-Buffalo,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12001,FL,Alachua County,406547,City College-Gainesville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42039,PA,Crawford County,408729,Laurel Technical Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,37183,NC,Wake County,413972,Mitchells Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12086,FL,Miami-Dade County,434539,City College-Miami,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,08013,CO,Boulder County,436261,Southwest Acupuncture College-Boulder,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,01003,AL,Baldwin County,436641,Fortis College-Foley,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,46103,SD,Pennington County,440749,National American University-Ellsworth,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06075,CA,San Francisco County,440819,Miami Ad School-San Francisco,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,41067,OR,Washington County,441168,Northwest College-Hillsboro,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13135,GA,Gwinnett County,443748,Altierus Career College-Norcross,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47149,TN,Rutherford County,444255,Hussian College-Daymar College Murfreesboro,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48201,TX,Harris County,445461,Altierus Career College-Bissonnet,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,24031,MD,Montgomery County,447971,Hair Expressions Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,22109,LA,Terrebonne Parish,450021,Blue Cliff College-Houma,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,05143,AR,Washington County,450119,Blue Cliff College-Fayetteville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06067,CA,Sacramento County,450702,Carrington College-Citrus Heights,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,72021,PR,Bayamón Municipio,451741,CEM College-Bayamon,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48021,TX,Bastrop County,451820,The Art Institute of Austin,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,17019,IL,Champaign County,456171,Urbana Theological Seminary,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,17109,IL,McDonough County,457554,Innovations Design Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51810,VA,Virginia Beach City,458496,The Art Institute of Virginia Beach,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48029,TX,Bexar County,458982,The Art Institute of San Antonio,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06067,CA,Sacramento County,459189,Cosmo Beauty Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,26081,MI,Kent County,459417,Compass College of Film and Media,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42087,PA,Mifflin County,460385,Geisinger-Lewistown Hospital School of Nursing,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,16001,ID,Ada County,460525,Milan Institute-Boise,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,15003,HI,Honolulu County,461591,Paul Mitchell the School-Honolulu,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,17197,IL,Will County,462345,The Salon Professional Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06071,CA,San Bernardino County,467368,Carrington College-Ontario,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06031,CA,Kings County,468291,San Joaquin Valley College-Hanford Classroom,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,16053,ID,Jerome County,476957,Academy di Firenze,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,480347,International School of Cosmetology,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51153,VA,Prince William County,480930,Paul Mitchell the School-Woodbridge,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42133,PA,York County,481067,World A Cuts Barber Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,08001,CO,Adams County,482440,DeVry University-Colorado,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,29095,MO,Jackson County,482538,DeVry University-Missouri,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,37119,NC,Mecklenburg County,482565,DeVry University-North Carolina,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47037,TN,Davidson County,482617,DeVry University-Tennessee,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,55127,WI,Walworth County,486460,Wright Graduate University for the Realization of Human Potential,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06037,CA,Los Angeles County,486965,Hussian College-Los Angeles,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47093,TN,Knox County,488068,Huntington University of Health Sciences,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,29097,MO,Jasper County,490601,Kansas City University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06007,CA,Butte County,493956,Cal Northern School of Law,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13219,GA,Oconee County,493974,College of Athens,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,25025,MA,Suffolk County,494542,Sattler College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06039,CA,Madera County,495925,San Joaquin Valley College-Madera,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06079,CA,San Luis Obispo County,495943,San Joaquin Valley College-Atascadero,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,53073,WA,Whatcom County,496423,Zorganics Institute of Beauty and Wellness,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,26163,MI,Wayne County,496575,Dymond Designs Beauty School,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12086,FL,Miami-Dade County,497790,Atlantis University-Florida Palms University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,40143,OK,Tulsa County,497903,Shawnee Beauty College-Academy of Cosmetology & Barbering,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,498243,Pathways College-Arizona,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,27123,MN,Ramsey County,498298,The Salon Professional Academy Maplewood,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,498465,National Tractor Trailer School,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,30111,MT,Yellowstone County,498669,Aveda Institute Montana,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13139,GA,Hall County,498696,Phoenix Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42077,PA,Lehigh County,498739,Lehigh Career & Technical Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06059,CA,Orange County,498748,CalCopa Massage School,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51590,VA,Danville City,498757,Medical Solutions Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,20015,KS,Butler County,498766,Sami Halaseh Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13089,GA,DeKalb County,498775,Beaver Beauty Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,28151,MS,Washington County,498784,Upper Kutz Barber & Style College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,10001,DE,Kent County,498793,All In The Wrist Barber Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36047,NY,Kings County,498809,Yeshiva of Kasho,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42071,PA,Lancaster County,498818,Cutting Edge Barber Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12011,FL,Broward County,498827,JT's Cuts Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06073,CA,San Diego County,498836,The Nurse Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,20015,KS,Butler County,498845,Heartland Welding Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51730,VA,Petersburg City,498854,Jazz Barber and Hairstyling Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,29031,MO,Cape Girardeau County,498863,Renaissance Beauty Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06099,CA,Stanislaus County,498872,Central Valley Barber College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,37051,NC,Cumberland County,498881,One Stop Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48005,TX,Angelina County,498890,East Texas Cosmetology College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36047,NY,Kings County,498906,Yeshivas Sanz Klauzenburg,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51059,VA,Fairfax County,498915,Agora University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12086,FL,Miami-Dade County,498924,URBE University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,18003,IN,Allen County,498951,Artisan Academy of Cosmetology,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,55035,WI,Eau Claire County,498960,Healthcare Workforce Training Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47011,TN,Bradley County,498979,Jersey College - Cleveland,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12009,FL,Brevard County,498988,Jersey College - Melbourne,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42069,PA,Lackawanna County,498997,Jersey College - Scranton,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04019,AZ,Pima County,499006,Jersey College - Tucson,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47093,TN,Knox County,499015,Jersey College - Knoxville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42091,PA,Montgomery County,499024,Jersey College - Jenkintown,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,42075,PA,Lebanon County,499033,Champ's Barber School-Lebanon,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,41019,OR,Douglas County,499051,Bushnell University - Roseburg Campus,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47013,TN,Campbell County,499060,Tennessee College of Applied Technology-Jacksboro -,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48113,TX,Dallas County,499079,Collectiv Hair Dressing Academy-Collectiv Academy-Dallas,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,39049,OH,Franklin County,499088,"Adult & Community Education, Columbus City Schools - Fort Hayes Career",2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06059,CA,Orange County,499103,Homestead Schools-Costa Mesa,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,00002,MH, ,499112,College of the Marshall Islands - Kwajalein Campus,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47037,TN,Davidson County,499121,Casa Loma College - Casa Loma College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,34029,NJ,Ocean County,499130,Innovate Salon Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,47037,TN,Davidson County,499149,Herzing University-Nashville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,37127,NC,Nash County,499158,Southeastern Baptist Theological Seminary-Nash County Extension Center,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,37183,NC,Wake County,499167,Southeastern Baptist Theological Seminary-Wake County Extension Center,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48029,TX,Bexar County,499176,College of Biomedical Equipment Technology,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,26081,MI,Kent County,499185,Dorsey College-Grand Rapids,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13247,GA,Rockdale County,499246,Georgia Military College - Rockdale,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,24005,MD,Baltimore County,499255,Baltimore Beauty & Barber School II,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,01097,AL,Mobile County,499264,Alabama School of Nail Technology & Cosmetology - Saraland,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48085,TX,Collin County,499273,Galen Health Institutes-Dallas,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,51161,VA,Roanoke County,499282,Galen Health Institutes-Roanoke,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,20173,KS,Sedgwick County,499291,Galen Health Institutes-Wichita,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,49035,UT,Salt Lake County,499307,Galen Health Institutes-Salt Lake City,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,40027,OK,Cleveland County,499325,"Academy of Cosmetology, Barbering, and Esthetics",2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,499334,Aveda Institute Tucson-Avondale,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,16055,ID,Kootenai County,499343,Paul Mitchell The School Boise -Paul Mitchell The School Coeur d'Alene,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12115,FL,Sarasota County,499352,Paul Mitchell The School Great Lakes - Sarasota,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,16001,ID,Ada County,499361,Premiere Aesthetics Institute-Meridian,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12081,FL,Manatee County,499370,Arizona College of Nursing-Sarasota,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,08005,CO,Arapahoe County,499389,Arizona College of Nursing-Aurora,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,39061,OH,Hamilton County,499398,Arizona College of Nursing-Cincinnati,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,39035,OH,Cuyahoga County,499404,Arizona College of Nursing-Cleveland,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06037,CA,Los Angeles County,499413,Glendale Career College-North-West College-MFSON,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48201,TX,Harris County,499422,Denver College of Nursing-Houston,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12086,FL,Miami-Dade County,499431,Cambridge College of Healthcare & Technology - Miami Gardens,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48157,TX,Fort Bend County,499440,Mystros Barber Academy - Missouri City,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,44005,RI,Newport County,499459,College Unbound - Newport/Aquidneck Island,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09180,CT,Southeastern Connecticut Planning Region,499486,Porter and Chester Institute - New London 2,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12095,FL,Orange County,499495,Gwinnett Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,23005,ME,Cumberland County,499501,New Gloucester-Unity College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,72021,PR,Bayamón Municipio,499538,Puerto Rico Advance Institute,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36081,NY,Queens County,499547,Austin Medical Assistant Training,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13095,GA,Dougherty County,499556,Albany Beauty Academy,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,499565,Alliant International University - Phoenix,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,40145,OK,Wagoner County,499592,"Indian Capital Technology Center, School District Number 4 - Coweta",2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,40109,OK,Oklahoma County,499608,Wade Gordon Hairdressing Academy-Oklahoma,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,23027,ME,Waldo County,499626,Unity Environmental University - Unity,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,72025,PR,Caguas Municipio,499635,EDP University of Puerto Rico-Caguas,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,26125,MI,Oakland County,499644,Baker College - Royal Oak Campus,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,31153,NE,Sarpy County,499653,Life Chiropractic College West - Bellevue University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,04013,AZ,Maricopa County,499662,Aviation Institute of Maintenance-Phoenix,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,32003,NV,Clark County,499671,Galen Health Institutes-Las Vegas,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,18089,IN,Lake County,499680,Stellar Career College-Crown Point,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12081,FL,Manatee County,499699,Dragon Rises College of Oriental Medicine - Bradenton,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,48113,TX,Dallas County,499705,Tulsa Welding School-Dallas Campus,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,28045,MS,Hancock County,499714,Pearl River Community College - Hancock Workforce Academy Hangar,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,45079,SC,Richland County,499723,Barber Tech Academy-Columbia,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,LA,,190044,ACADIA GENERAL HOSPITAL,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400016,AUXILIO MUTUO HOSPITAL,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,LA,,190054,IBERIA MEDICAL CENTER,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,NV,,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,FL,,103052,ENCOMPASS HEALTH REHABILITATION HOSP,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,VT,,474001,BRATTLEBORO RETREAT,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400106,HOSPITAL METROPOLITANO,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400006,DOCTORS CENTER HOSPITAL SAN JUAN I,2023,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
