attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,external_manual_lane,attempt_label,attempt_query,status_code,result_count,error,attempted_at
6ce360f159530d2bb8de,110128__2024,110128,2024,MEADOWS REGIONAL MEDICAL CENTER,GA,external_geocoder_required_no_local_candidate,provider_address,"MEADOWS REGIONAL MEDICAL CENTER, 1 MEADOWS PARKWAY, VIDALIA, GA, 30474",200,0,,2026-06-05T03:20:18.673590+00:00
9bea2cd96e4752db76ad,110128__2024,110128,2024,MEADOWS REGIONAL MEDICAL CENTER,GA,external_geocoder_required_no_local_candidate,address_no_zip,"1 MEADOWS PARKWAY, VIDALIA, GA",200,0,,2026-06-05T03:20:20.281007+00:00
bbfecee8ddc23ee46a93,110128__2024,110128,2024,MEADOWS REGIONAL MEDICAL CENTER,GA,external_geocoder_required_no_local_candidate,provider_city_zip,"MEADOWS REGIONAL MEDICAL CENTER, VIDALIA, GA, 30474",200,0,,2026-06-05T03:20:21.744960+00:00
be091818554abd3eb79f,194114__2023,194114,2023,RIVER PLACE BEHAVIORAL HEALTH,LA,external_geocoder_required_no_local_candidate,address_only,"500 RUE DE SANTE, LAPLACE, LA, 70068",200,2,,2026-06-05T03:20:23.040302+00:00
200085933010bad88407,194114__2023,194114,2023,RIVER PLACE BEHAVIORAL HEALTH,LA,external_geocoder_required_no_local_candidate,provider_address,"RIVER PLACE BEHAVIORAL HEALTH, 500 RUE DE SANTE, LAPLACE, LA, 70068",200,0,,2026-06-05T03:20:24.748368+00:00
809bb87e5668d3c7e6c8,194114__2023,194114,2023,RIVER PLACE BEHAVIORAL HEALTH,LA,external_geocoder_required_no_local_candidate,address_no_zip,"500 RUE DE SANTE, LAPLACE, LA",200,1,,2026-06-05T03:20:26.351864+00:00
98a2ba516becaa78967e,194114__2023,194114,2023,RIVER PLACE BEHAVIORAL HEALTH,LA,external_geocoder_required_no_local_candidate,provider_city_zip,"RIVER PLACE BEHAVIORAL HEALTH, LAPLACE, LA, 70068",200,0,,2026-06-05T03:20:27.874773+00:00
1b614c919943a54d4995,170006__2024,170006,2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,external_geocoder_required_no_local_candidate,address_only,"1 MT CARMEL WAY, PITTSBURG, KS, 66762",200,0,,2026-06-05T03:20:29.471261+00:00
f36ecc7ad55564edc61d,170006__2024,170006,2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,external_geocoder_required_no_local_candidate,provider_address,"VIA CHRISTI HOSPITAL PITTSBURG INC., 1 MT CARMEL WAY, PITTSBURG, KS, 66762",200,0,,2026-06-05T03:20:31.213942+00:00
cba87e0c5a66b31dcbab,170006__2024,170006,2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,external_geocoder_required_no_local_candidate,address_no_zip,"1 MT CARMEL WAY, PITTSBURG, KS",200,0,,2026-06-05T03:20:32.944024+00:00
aa5ab851b7cf01992a86,170006__2024,170006,2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,external_geocoder_required_no_local_candidate,provider_city_zip,"VIA CHRISTI HOSPITAL PITTSBURG INC., PITTSBURG, KS, 66762",200,0,,2026-06-05T03:20:34.461882+00:00
b788339dfd8323e3db08,380071__2023,380071,2023,WILLAMETTE VALLEY MEDICAL CENTER,OR,external_geocoder_required_no_local_candidate,address_only,"2700 SE STRATUS AVENUE, MCMINNVILLE, OR, 97128",200,2,,2026-06-05T03:20:36.067113+00:00
32599db4bd93c2ea607c,230095__2024,230095,2024,MYMICHIGAN MEDICAL CTR WEST BRAN,MI,external_geocoder_required_no_local_candidate,address_only,"2463 S M-30, WEST BRANCH, MI, 48661",200,3,,2026-06-05T03:20:36.477579+00:00
076ddc217c2561adc60d,490143__2023,490143,2023,RIVERSIDE DOCTORS HOSPITAL WILLIAMSB,VA,external_geocoder_required_no_local_candidate,address_only,"1500 COMMONWEALTH AVENUE, WILLIAMSBURG, VA, 23185",200,2,,2026-06-05T03:20:36.982882+00:00
cab9753bb97846415da6,300014__2024,300014,2024,FRISBIE MEMORIAL HOSPITAL,NH,external_geocoder_required_no_local_candidate,address_only,"11 WHITEHALL ROAD, ROCHESTER, NH, 03867",200,2,,2026-06-05T03:20:37.458533+00:00
fc5039a5115e6bb1229f,241355__2023,241355,2023,GLENCOE REGIONAL HEALTH SERVICES,MN,external_geocoder_required_no_local_candidate,address_only,"705 EAST 18TH STREEET, GLENCOE, MN, 55336",200,0,,2026-06-05T03:20:37.947157+00:00
27697fd82559944d8189,241355__2023,241355,2023,GLENCOE REGIONAL HEALTH SERVICES,MN,external_geocoder_required_no_local_candidate,provider_address,"GLENCOE REGIONAL HEALTH SERVICES, 705 EAST 18TH STREEET, GLENCOE, MN, 55336",200,0,,2026-06-05T03:20:39.521258+00:00
fff12afd5ee6b7b32bd8,241355__2023,241355,2023,GLENCOE REGIONAL HEALTH SERVICES,MN,external_geocoder_required_no_local_candidate,address_no_zip,"705 EAST 18TH STREEET, GLENCOE, MN",200,0,,2026-06-05T03:20:41.025081+00:00
c10bf6db208c3f8fcdb2,241355__2023,241355,2023,GLENCOE REGIONAL HEALTH SERVICES,MN,external_geocoder_required_no_local_candidate,provider_city_zip,"GLENCOE REGIONAL HEALTH SERVICES, GLENCOE, MN, 55336",200,2,,2026-06-05T03:20:42.561330+00:00
7ff32a5794ebfc96fad8,370113__2024,370113,2024,INTEGRIS GROVE HOSPITAL,OK,external_geocoder_required_no_local_candidate,address_only,"1001 EAST 18TH STREET, GROVE, OK, 74344",200,1,,2026-06-05T03:20:44.214982+00:00
f4d285ab38c83dc8ec96,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,external_geocoder_required_no_local_candidate,address_only,"15155 HIGHWAY 43, RUSSELLVILLE, AL, 35653",200,2,,2026-06-05T03:20:44.621353+00:00
cc7f57a1f2fb0752ec0e,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,external_geocoder_required_no_local_candidate,provider_address,"RUSSELLVILLE HOSPITAL, 15155 HIGHWAY 43, RUSSELLVILLE, AL, 35653",200,0,,2026-06-05T03:20:46.524502+00:00
66f17573ac9f3ac32a30,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,external_geocoder_required_no_local_candidate,address_no_zip,"15155 HIGHWAY 43, RUSSELLVILLE, AL",200,3,,2026-06-05T03:20:47.964123+00:00
20bf6b44ff912d3ca1db,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,external_geocoder_required_no_local_candidate,provider_city_zip,"RUSSELLVILLE HOSPITAL, RUSSELLVILLE, AL, 35653",200,2,,2026-06-05T03:20:49.527261+00:00
5af196856239a1c1358c,230100__2024,230100,2024,ASCENSION ST. JOSEPH HOSPITAL,MI,external_geocoder_required_no_local_candidate,address_only,"200 HEMLOCK ST, TAWAS, MI, 48764",200,2,,2026-06-05T03:20:50.075575+00:00
338a39a8d8f8b14418be,144028__2024,144028,2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,external_geocoder_required_no_local_candidate,address_only,"1200 S FIRST AVE, HINES, IL, 60141",200,0,,2026-06-05T03:20:50.791026+00:00
bcc7a600b139d9335511,144028__2024,144028,2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,external_geocoder_required_no_local_candidate,provider_address,"JOHN J MADDEN MENTAL HEALTH CENTER, 1200 S FIRST AVE, HINES, IL, 60141",200,0,,2026-06-05T03:20:52.608755+00:00
1bbb9b5434c7d7307d9b,144028__2024,144028,2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,external_geocoder_required_no_local_candidate,address_no_zip,"1200 S FIRST AVE, HINES, IL",200,0,,2026-06-05T03:20:54.749687+00:00
3f432ff6ad89bd396099,144028__2024,144028,2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,external_geocoder_required_no_local_candidate,provider_city_zip,"JOHN J MADDEN MENTAL HEALTH CENTER, HINES, IL, 60141",200,0,,2026-06-05T03:20:56.356225+00:00
01fe5dc03cb338da9673,390117__2024,390117,2024,UPMC BEDFORD,PA,external_geocoder_required_no_local_candidate,address_only,"10455 LINCOLN HIGHWAY, EVERETT, PA, 15537",200,2,,2026-06-05T03:20:57.961990+00:00
b3500cac68f3850cb06f,361330__2023,361330,2023,HOCKING VALLEY,OH,external_geocoder_required_no_local_candidate,address_only,"601 STATE ROUTE 664, LOGAN, OH, 43138",200,0,,2026-06-05T03:20:58.776738+00:00
e52f079b6b457cee378b,361330__2023,361330,2023,HOCKING VALLEY,OH,external_geocoder_required_no_local_candidate,provider_address,"HOCKING VALLEY, 601 STATE ROUTE 664, LOGAN, OH, 43138",200,0,,2026-06-05T03:21:00.552345+00:00
e8db911e7b51ff5c64a9,361330__2023,361330,2023,HOCKING VALLEY,OH,external_geocoder_required_no_local_candidate,address_no_zip,"601 STATE ROUTE 664, LOGAN, OH",200,0,,2026-06-05T03:21:02.239984+00:00
da28754761a7f819f913,361330__2023,361330,2023,HOCKING VALLEY,OH,external_geocoder_required_no_local_candidate,provider_city_zip,"HOCKING VALLEY, LOGAN, OH, 43138",200,3,,2026-06-05T03:21:03.858243+00:00
365d9e9f0dc025f0833b,451333__2024,451333,2024,MARTIN COUNTY HOSPITAL,TX,external_geocoder_required_no_local_candidate,address_only,"610 N. SAINT PETER STREET, STANTON, TX, 79782",200,1,,2026-06-05T03:21:04.358683+00:00
57f356813025989b3ceb,673079__2023,673079,2023,ENCOMPASS HEALTH REHABILITATION OF W,TX,external_geocoder_required_no_local_candidate,address_only,"3600 SOUTH LOOP 340, ROBINSON, TX, 76706",200,1,,2026-06-05T03:21:04.923114+00:00
10a2d45b317cd3a19c49,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,external_geocoder_required_no_local_candidate,address_only,"101 GROSS CRESCENT CIRCLE, FT OGLETHORPE, GA, 30742",200,0,,2026-06-05T03:21:05.389592+00:00
