fips,county_name,state,overall_rank,source_confidence_score,source_confidence_band,source_confidence_price_history,source_confidence_labor_income,source_confidence_migration,source_confidence_affordability,source_confidence_land_supply,source_confidence_hazard_fragility,source_confidence_anchor_logistics,source_confidence_institutional
51199,"York County, Virginia",VA,968,72.00000000000001,high,100.0,66.66666666666667,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
39079,"Jackson County, Ohio",OH,969,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
19137,"Montgomery County, Iowa",IA,970,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
01073,"Jefferson County, Alabama",AL,971,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
05023,"Cleburne County, Arkansas",AR,972,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
51810,"Virginia Beach city, Virginia",VA,973,68.26666666666668,medium,100.0,66.66666666666667,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
19173,"Taylor County, Iowa",IA,974,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
27011,"Big Stone County, Minnesota",MN,975,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
47173,"Union County, Tennessee",TN,976,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
47181,"Wayne County, Tennessee",TN,977,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
47171,"Unicoi County, Tennessee",TN,978,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
13019,"Berrien County, Georgia",GA,979,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
37133,"Onslow County, North Carolina",NC,980,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
26023,"Branch County, Michigan",MI,981,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
