spotcheck_priority,spotcheck_reason,recommended_action,spotcheck_acceptance_status,spotcheck_acceptance_evidence,spotcheck_accepted,normalized_business_street,normalized_snapshot_street,snapshot_token_coverage,queue_row_id,entity_name,primary_ticker,filing_date,form_type,filing_accession,business_street,business_city,business_state,business_zip,current_snapshot_business_street,current_snapshot_business_city,current_snapshot_business_state,current_snapshot_business_zip,current_snapshot_fips,current_snapshot_county_name,filing_document_cache_path,fips,county_name,geocode_confidence,address_key
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 ENERGY PLAZA,1 ENERGY PLAZA,1.0,sec_pit_0129,DTE ENERGY CO,DTE,2026-02-17,10-K,0000936340-26-000054,One Energy Plaza,Detroit,MI,48226-1221,ONE ENERGY PLAZA,DETROIT,MI,48226,26163,Wayne County,data/raw/sec_edgar_hq/filing_documents/CIK0000936340/000093634026000054/dte-20251231.htm,26163,Wayne County,0.98,ONE ENERGY PLAZA|DETROIT|MI|48226-1221
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 ENERGY PLAZA,1 ENERGY PLAZA,1.0,sec_pit_0323,DTE ENERGY CO,DTE,2026-04-30,10-Q,0000936340-26-000081,One Energy Plaza,Detroit,MI,48226-1221,ONE ENERGY PLAZA,DETROIT,MI,48226,26163,Wayne County,data/raw/sec_edgar_hq/filing_documents/CIK0000936340/000093634026000081/dte-20260331.htm,26163,Wayne County,0.98,ONE ENERGY PLAZA|DETROIT|MI|48226-1221
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 ENERGY PLAZA,1 ENERGY PLAZA,1.0,sec_pit_0324,DTE ENERGY CO,DTE,2026-05-15,8-K,0000936340-26-000119,One Energy Plaza,Detroit,MI,48226-1221,ONE ENERGY PLAZA,DETROIT,MI,48226,26163,Wayne County,data/raw/sec_edgar_hq/filing_documents/CIK0000936340/000093634026000119/dte-20260515.htm,26163,Wayne County,0.98,ONE ENERGY PLAZA|DETROIT|MI|48226-1221
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,310 7 SPRINGS WAY STE 500,310 7 SPRINGS WAY STE 500,1.0,sec_pit_0133,"Delek Logistics Partners, LP",DKL,2026-02-27,10-K,0001628280-26-012666,"310 Seven Springs Way , Suite 500",Brentwood,TN,37027,310 SEVEN SPRINGS WAY SUITE 500,BRENTWOOD,TN,37027,47037,Davidson County,data/raw/sec_edgar_hq/filing_documents/CIK0001552797/000162828026012666/dkl-20251231.htm,47037,Davidson County,1.0,"310 SEVEN SPRINGS WAY , SUITE 500|BRENTWOOD|TN|37027"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,310 7 SPRINGS WAY STE 500,310 7 SPRINGS WAY STE 500,1.0,sec_pit_0328,"Delek Logistics Partners, LP",DKL,2026-04-29,10-Q,0001628280-26-028277,"310 Seven Springs Way , Suite 500",Brentwood,TN,37027,310 SEVEN SPRINGS WAY SUITE 500,BRENTWOOD,TN,37027,47037,Davidson County,data/raw/sec_edgar_hq/filing_documents/CIK0001552797/000162828026028277/dkl-20260331.htm,47037,Davidson County,1.0,"310 SEVEN SPRINGS WAY , SUITE 500|BRENTWOOD|TN|37027"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,500 W TEXAS AVE STE 100,500 W TEXAS AVE STE 100,1.0,sec_pit_0135,"Diamondback Energy, Inc.",FANG,2026-02-25,10-K,0001539838-26-000010,"500 West Texas Ave., Suite 100",Midland,TX,79701,500 WEST TEXAS AVENUE SUITE 100,MIDLAND,TX,79701,48329,Midland County,data/raw/sec_edgar_hq/filing_documents/CIK0001539838/000153983826000010/fang-20251231.htm,48329,Midland County,1.0,"500 WEST TEXAS AVE., SUITE 100|MIDLAND|TX|79701"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,500 W TEXAS AVE STE 100,500 W TEXAS AVE STE 100,1.0,sec_pit_0330,"Diamondback Energy, Inc.",FANG,2026-05-06,10-Q,0001539838-26-000077,"500 West Texas Ave., Suite 100",Midland,TX,79701,500 WEST TEXAS AVENUE SUITE 100,MIDLAND,TX,79701,48329,Midland County,data/raw/sec_edgar_hq/filing_documents/CIK0001539838/000153983826000077/fang-20260331.htm,48329,Midland County,1.0,"500 WEST TEXAS AVE., SUITE 100|MIDLAND|TX|79701"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,32000 AURORA RD STE B,32000 AURORA RD STE B,1.0,sec_pit_0143,"ENERGY FOCUS, INC/DE",EFOI,2026-03-24,10-K,0001628280-26-020697,"32000 Aurora Road , Suite B",Solon,OH,44139,32000 AURORA ROAD SUITE B,SOLON,OH,44139,39035,Cuyahoga County,data/raw/sec_edgar_hq/filing_documents/CIK0000924168/000162828026020697/efoi-20251231.htm,39035,Cuyahoga County,1.0,"32000 AURORA ROAD , SUITE B|SOLON|OH|44139"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,225 UNION BLVD STE 600,225 UNION BLVD STE 600,1.0,sec_pit_0145,ENERGY FUELS INC,UUUU,2026-02-26,10-K,0001385849-26-000009,"225 Union Blvd., Suite 600",Lakewood,CO,80228,"225 UNION BLVD., SUITE 600",LAKEWOOD,CO,80228,08059,Jefferson County,data/raw/sec_edgar_hq/filing_documents/CIK0001385849/000138584926000009/efr-20251231.htm,08059,Jefferson County,1.0,"225 UNION BLVD., SUITE 600|LAKEWOOD|CO|80228"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,225 UNION BLVD STE 600,225 UNION BLVD STE 600,1.0,sec_pit_0339,ENERGY FUELS INC,UUUU,2026-05-06,10-Q,0001385849-26-000021,"225 Union Blvd., Suite 600",Lakewood,CO,80228,"225 UNION BLVD., SUITE 600",LAKEWOOD,CO,80228,08059,Jefferson County,data/raw/sec_edgar_hq/filing_documents/CIK0001385849/000138584926000021/efr-20260331.htm,08059,Jefferson County,1.0,"225 UNION BLVD., SUITE 600|LAKEWOOD|CO|80228"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,10000 ENERGY DR,10000 ENERGY DR,1.0,sec_pit_0343,EXPAND ENERGY Corp,EXE,2026-04-28,10-Q,0000895126-26-000028,10000 Energy Drive,Spring,TX,77389,10000 ENERGY DRIVE,SPRING,TX,77389,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000895126/000089512626000028/exe-20260331.htm,48201,Harris County,1.0,10000 ENERGY DRIVE|SPRING|TX|77389
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1717 DOOLITTLE DR,1717 DOOLITTLE DR,1.0,sec_pit_0150,"Energy Recovery, Inc.",ERII,2012-03-14,10-K,0001437749-12-002253,1717 Doolittle Drive,San Leandro,CA,94577,1717 DOOLITTLE DRIVE,SAN LEANDRO,CA,94577,06001,Alameda County,data/raw/sec_edgar_hq/filing_documents/CIK0001421517/000143774912002253/eri_10k-123111.htm,06001,Alameda County,1.0,1717 DOOLITTLE DRIVE|SAN LEANDRO|CA|94577
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1717 DOOLITTLE DR,1717 DOOLITTLE DR,1.0,sec_pit_0350,"Energy Recovery, Inc.",ERII,2026-05-06,10-Q,0001421517-26-000041,1717 Doolittle Drive,San Leandro,CA,94577,1717 DOOLITTLE DRIVE,SAN LEANDRO,CA,94577,06001,Alameda County,data/raw/sec_edgar_hq/filing_documents/CIK0001421517/000142151726000041/erii-20260331.htm,06001,Alameda County,1.0,1717 DOOLITTLE DRIVE|SAN LEANDRO|CA|94577
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,75 W 3RD AVE,75 W 3RD AVE,1.0,sec_pit_0352,Energy Services of America CORP,ESOA,2026-05-21,8-K,0001104659-26-065181,75 West 3rd Ave.,Huntington,WV,25701,75 WEST 3RD AVE.,HUNTINGTON,WV,25701,54011,Cabell County,data/raw/sec_edgar_hq/filing_documents/CIK0001357971/000110465926065181/tm2615351d1_8k.htm,54011,Cabell County,1.0,75 WEST 3RD AVE.|HUNTINGTON|WV|25701
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,8111 WESTCHESTER DR STE 600,8111 WESTCHESTER DR STE 600,1.0,sec_pit_0155,Energy Transfer LP,ET,2026-02-19,10-K,0001276187-26-000013,"8111 Westchester Drive , Suite 600",Dallas,TX,75225,8111 WESTCHESTER DRIVE SUITE 600,DALLAS,TX,75225,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0001276187/000127618726000013/et-20251231.htm,48113,Dallas County,1.0,"8111 WESTCHESTER DRIVE , SUITE 600|DALLAS|TX|75225"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,8111 WESTCHESTER DR STE 600,8111 WESTCHESTER DR STE 600,1.0,sec_pit_0354,Energy Transfer LP,ET,2026-05-07,10-Q,0001276187-26-000026,"8111 Westchester Drive , Suite 600",Dallas,TX,75225,8111 WESTCHESTER DRIVE SUITE 600,DALLAS,TX,75225,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0001276187/000127618726000026/et-20260331.htm,48113,Dallas County,1.0,"8111 WESTCHESTER DRIVE , SUITE 600|DALLAS|TX|75225"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,71 ORCHARD PL UNIT 1,71 ORCHARD PL UNIT 1,1.0,sec_pit_0355,Energy Transition Special Opportunities,ETSS,2026-05-19,8-K,0001213900-26-059124,"71 Orchard Pl , Unit 1",Greenwich,CT,06830,"71 ORCHARD PL, UNIT 1",GREENWICH,CT,06830,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0002085932/000121390026059124/ea0291384-8k_energy.htm,09190,Western Connecticut Planning Region,1.0,"71 ORCHARD PL , UNIT 1|GREENWICH|CT|06830"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,71 ORCHARD PL UNIT 1,71 ORCHARD PL UNIT 1,1.0,sec_pit_0356,Energy Transition Special Opportunities,ETSS,2026-05-22,8-K,0001213900-26-060623,"71 Orchard Pl , Unit 1",Greenwich,CT,06830,"71 ORCHARD PL, UNIT 1",GREENWICH,CT,06830,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0002085932/000121390026060623/ea0291879-8k_energy.htm,09190,Western Connecticut Planning Region,1.0,"71 ORCHARD PL , UNIT 1|GREENWICH|CT|06830"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,47281 BAYSIDE PKWY,47281 BAYSIDE PKWY,1.0,sec_pit_0160,"Enphase Energy, Inc.",ENPH,2026-02-17,10-K,0001463101-26-000013,47281 Bayside Parkway,Fremont,CA,94538,47281 BAYSIDE PARKWAY,FREMONT,CA,94538,06001,Alameda County,data/raw/sec_edgar_hq/filing_documents/CIK0001463101/000146310126000013/enph-20251231.htm,06001,Alameda County,1.0,47281 BAYSIDE PARKWAY|FREMONT|CA|94538
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,47281 BAYSIDE PKWY,47281 BAYSIDE PKWY,1.0,sec_pit_0361,"Enphase Energy, Inc.",ENPH,2026-04-28,10-Q,0001463101-26-000047,47281 Bayside Parkway,Fremont,CA,94538,47281 BAYSIDE PARKWAY,FREMONT,CA,94538,06001,Alameda County,data/raw/sec_edgar_hq/filing_documents/CIK0001463101/000146310126000047/enph-20260331.htm,06001,Alameda County,1.0,47281 BAYSIDE PARKWAY|FREMONT|CA|94538
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,3920 PARK AVE,3920 PARK AVE,1.0,sec_pit_0161,"Eos Energy Enterprises, Inc.",EOSE,2021-02-26,10-K,0001628280-21-003349,3920 Park Avenue,Edison,NJ,08820,3920 PARK AVENUE,EDISON,NJ,08820,34023,Middlesex County,data/raw/sec_edgar_hq/filing_documents/CIK0001805077/000162828021003349/eose-20201231.htm,34023,Middlesex County,1.0,3920 PARK AVENUE|EDISON|NJ|08820
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,3920 PARK AVE,3920 PARK AVE,1.0,sec_pit_0162,"Eos Energy Enterprises, Inc.",EOSE,2026-02-26,10-K,0001628280-26-011961,3920 Park Avenue,Edison,NJ,08820,3920 PARK AVENUE,EDISON,NJ,08820,34023,Middlesex County,data/raw/sec_edgar_hq/filing_documents/CIK0001805077/000162828026011961/eose-20251231.htm,34023,Middlesex County,1.0,3920 PARK AVENUE|EDISON|NJ|08820
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,500 DALLAS ST STE 1250,500 DALLAS ST STE 1250,1.0,sec_pit_0164,Epsilon Energy Ltd.,EPSN,2026-03-27,10-K,0001104659-26-035794,"500 Dallas Street , Suite 1250",Houston,TX,77002,500 DALLAS STREET SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001726126/000110465926035794/epsn-20251231x10k.htm,48201,Harris County,1.0,"500 DALLAS STREET , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,500 DALLAS ST STE 1250,500 DALLAS ST STE 1250,1.0,sec_pit_0364,Epsilon Energy Ltd.,EPSN,2026-05-13,10-Q,0001104659-26-060245,"500 Dallas Street , Suite 1250",Houston,TX,77002,500 DALLAS STREET SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001726126/000110465926060245/epsn-20260331x10q.htm,48201,Harris County,1.0,"500 DALLAS STREET , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,500 DALLAS ST STE 1250,500 DALLAS ST STE 1250,1.0,sec_pit_0365,Epsilon Energy Ltd.,EPSN,2026-05-20,8-K,0001104659-26-064438,"500 Dallas St. , Suite 1250",Houston,TX,77002,500 DALLAS STREET SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001726126/000110465926064438/epsn-20260520x8k.htm,48201,Harris County,1.0,"500 DALLAS ST. , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2445 TECHNOLOGY FOREST BLVD LEVEL 6,2445 TECHNOLOGY FOREST BLVD LEVEL 6,1.0,sec_pit_0368,"Excelerate Energy, Inc.",EE,2022-05-26,10-Q,0000950170-22-010683,"2445 Technology Forest Blvd ., Level 6",The Woodlands,TX,77381,2445 TECHNOLOGY FOREST BLVD. LEVEL 6,THE WOODLANDS,TX,77381,48339,Montgomery County,data/raw/sec_edgar_hq/filing_documents/CIK0001888447/000095017022010683/ee-20220331.htm,48339,Montgomery County,1.0,"2445 TECHNOLOGY FOREST BLVD ., LEVEL 6|THE WOODLANDS|TX|77381"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2445 TECHNOLOGY FOREST BLVD LEVEL 6,2445 TECHNOLOGY FOREST BLVD LEVEL 6,1.0,sec_pit_0167,"Excelerate Energy, Inc.",EE,2023-03-29,10-K,0000950170-23-010373,"2445 Technology Forest Blvd ., Level 6",The Woodlands,TX,77381,2445 TECHNOLOGY FOREST BLVD. LEVEL 6,THE WOODLANDS,TX,77381,48339,Montgomery County,data/raw/sec_edgar_hq/filing_documents/CIK0001888447/000095017023010373/ee-20221231.htm,48339,Montgomery County,1.0,"2445 TECHNOLOGY FOREST BLVD ., LEVEL 6|THE WOODLANDS|TX|77381"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2445 TECHNOLOGY FOREST BLVD LEVEL 6,2445 TECHNOLOGY FOREST BLVD LEVEL 6,1.0,sec_pit_0168,"Excelerate Energy, Inc.",EE,2026-02-27,10-K,0001193125-26-078407,"2445 Technology Forest Blvd ., Level 6",The Woodlands,TX,77381,2445 TECHNOLOGY FOREST BLVD. LEVEL 6,THE WOODLANDS,TX,77381,48339,Montgomery County,data/raw/sec_edgar_hq/filing_documents/CIK0001888447/000119312526078407/ee-20251231.htm,48339,Montgomery County,1.0,"2445 TECHNOLOGY FOREST BLVD ., LEVEL 6|THE WOODLANDS|TX|77381"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,2445 TECHNOLOGY FOREST BLVD LEVEL 6,2445 TECHNOLOGY FOREST BLVD LEVEL 6,1.0,sec_pit_0369,"Excelerate Energy, Inc.",EE,2026-05-07,10-Q,0001193125-26-212193,"2445 Technology Forest Blvd ., Level 6",The Woodlands,TX,77381,2445 TECHNOLOGY FOREST BLVD. LEVEL 6,THE WOODLANDS,TX,77381,48339,Montgomery County,data/raw/sec_edgar_hq/filing_documents/CIK0001888447/000119312526212193/ee-20260331.htm,48339,Montgomery County,1.0,"2445 TECHNOLOGY FOREST BLVD ., LEVEL 6|THE WOODLANDS|TX|77381"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,942 S SHADY GROVE RD,942 S SHADY GROVE RD,1.0,sec_pit_0169,FEDEX CORP,FDX,2015-07-14,10-K,0001193125-15-252494,942 South Shady Grove Road,Memphis,TN,38120,942 SOUTH SHADY GROVE ROAD,MEMPHIS,TN,38120-,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001048911/000119312515252494/d48165d10k.htm,47157,Shelby County,1.0,942 SOUTH SHADY GROVE ROAD|MEMPHIS|TN|38120
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,942 S SHADY GROVE RD,942 S SHADY GROVE RD,1.0,sec_pit_0170,FEDEX CORP,FDX,2025-07-21,10-K,0001048911-25-000011,942 South Shady Grove Road,Memphis,TN,38120,942 SOUTH SHADY GROVE ROAD,MEMPHIS,TN,38120-,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001048911/000104891125000011/fdx-20250531.htm,47157,Shelby County,1.0,942 SOUTH SHADY GROVE ROAD|MEMPHIS|TN|38120
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,942 S SHADY GROVE RD,942 S SHADY GROVE RD,1.0,sec_pit_0371,FEDEX CORP,FDX,2026-03-19,10-Q,0001048911-26-000011,942 South Shady Grove Road,Memphis,TN,38120,942 SOUTH SHADY GROVE ROAD,MEMPHIS,TN,38120-,47157,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001048911/000104891126000011/fdx-20260228.htm,47157,Shelby County,1.0,942 SOUTH SHADY GROVE ROAD|MEMPHIS|TN|38120
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1919 FLOWERS CIR,1919 FLOWERS CIR,1.0,sec_pit_0372,FLOWERS FOODS INC,FLO,2013-08-13,10-Q,0001193125-13-331720,1919 FLOWERS CIRCLE,THOMASVILLE,GA,31757,1919 FLOWERS CIRCLE,THOMASVILLE,GA,31757,13275,Thomas County,data/raw/sec_edgar_hq/filing_documents/CIK0001128928/000119312513331720/d542498d10q.htm,13275,Thomas County,1.0,1919 FLOWERS CIRCLE|THOMASVILLE|GA|31757
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1919 FLOWERS CIR,1919 FLOWERS CIR,1.0,sec_pit_0373,FLOWERS FOODS INC,FLO,2026-05-21,10-Q,0001193125-26-234437,1919 FLOWERS CIRCLE,THOMASVILLE,GA,31757,1919 FLOWERS CIRCLE,THOMASVILLE,GA,31757,13275,Thomas County,data/raw/sec_edgar_hq/filing_documents/CIK0001128928/000119312526234437/flo-20260425.htm,13275,Thomas County,1.0,1919 FLOWERS CIRCLE|THOMASVILLE|GA|31757
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,10344 SAM HOUSTON PARK DR STE 300,10344 SAM HOUSTON PARK DR STE 300,1.0,sec_pit_0174,"FORUM ENERGY TECHNOLOGIES, INC.",FET,2026-02-27,10-K,0001401257-26-000015,10344 Sam Houston Park Drive Suite 300,Houston,TX,77064,10344 SAM HOUSTON PARK DRIVE SUITE 300,HOUSTON,TX,77064,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001401257/000140125726000015/fet-20251231.htm,48201,Harris County,1.0,10344 SAM HOUSTON PARK DRIVE SUITE 300|HOUSTON|TX|77064
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,10344 SAM HOUSTON PARK DR STE 300,10344 SAM HOUSTON PARK DR STE 300,1.0,sec_pit_0375,"FORUM ENERGY TECHNOLOGIES, INC.",FET,2026-05-01,10-Q,0001401257-26-000034,10344 Sam Houston Park Drive Suite 300,Houston,TX,77064,10344 SAM HOUSTON PARK DRIVE SUITE 300,HOUSTON,TX,77064,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001401257/000140125726000034/fet-20260331.htm,48201,Harris County,1.0,10344 SAM HOUSTON PARK DRIVE SUITE 300|HOUSTON|TX|77064
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,3200 OLYMPUS BLVD STE 300,3200 OLYMPUS BLVD STE 300,1.0,sec_pit_0177,FORWARD AIR CORP,FWRD,2026-03-11,10-K,0001628280-26-016793,3200 Olympus Boulevard Suite 300,Dallas,TX,75019,3200 OLYMPUS BOULEVARD SUITE 300,DALLAS,TX,75019,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000912728/000162828026016793/fwrd-20251231.htm,48113,Dallas County,0.9,3200 OLYMPUS BOULEVARD SUITE 300|DALLAS|TX|75019
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,3200 OLYMPUS BLVD STE 300,3200 OLYMPUS BLVD STE 300,1.0,sec_pit_0376,FORWARD AIR CORP,FWRD,2026-05-11,10-Q,0001628280-26-033501,3200 Olympus Boulevard Suite 300,Dallas,TX,75019,3200 OLYMPUS BOULEVARD SUITE 300,DALLAS,TX,75019,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000912728/000162828026033501/fwrd-20260331.htm,48113,Dallas County,0.9,3200 OLYMPUS BOULEVARD SUITE 300|DALLAS|TX|75019
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,4601 FAIRFAX DR STE 600,4601 FAIRFAX DR STE 600,1.0,sec_pit_0180,"Fluence Energy, Inc.",FLNC,2021-12-14,10-K,0001868941-21-000012,"4601 Fairfax Drive, Suite 600",Arlington,VA,22203,4601 FAIRFAX DRIVE SUITE 600,ARLINGTON,VA,22203,51013,Arlington County,data/raw/sec_edgar_hq/filing_documents/CIK0001868941/000186894121000012/fluenceenergyllc10-k2021.htm,51013,Arlington County,1.0,"4601 FAIRFAX DRIVE, SUITE 600|ARLINGTON|VA|22203"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,4601 FAIRFAX DR STE 600,4601 FAIRFAX DR STE 600,1.0,sec_pit_0181,"Fluence Energy, Inc.",FLNC,2025-11-25,10-K,0001868941-25-000081,"4601 Fairfax Drive, Suite 600",Arlington,VA,22203,4601 FAIRFAX DRIVE SUITE 600,ARLINGTON,VA,22203,51013,Arlington County,data/raw/sec_edgar_hq/filing_documents/CIK0001868941/000186894125000081/flnc-20250930.htm,51013,Arlington County,1.0,"4601 FAIRFAX DRIVE, SUITE 600|ARLINGTON|VA|22203"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,4601 FAIRFAX DR STE 600,4601 FAIRFAX DR STE 600,1.0,sec_pit_0385,"Fluence Energy, Inc.",FLNC,2026-05-06,10-Q,0001104659-26-056304,"4601 Fairfax Drive , Suite 600",Arlington,VA,22203,4601 FAIRFAX DRIVE SUITE 600,ARLINGTON,VA,22203,51013,Arlington County,data/raw/sec_edgar_hq/filing_documents/CIK0001868941/000110465926056304/flnc-20260331x10q.htm,51013,Arlington County,1.0,"4601 FAIRFAX DRIVE , SUITE 600|ARLINGTON|VA|22203"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,4601 FAIRFAX DR STE 600,4601 FAIRFAX DR STE 600,1.0,sec_pit_0386,"Fluence Energy, Inc.",FLNC,2026-05-15,8-K,0001104659-26-062654,"4601 Fairfax Drive , Suite 600",Arlington,VA,22203,4601 FAIRFAX DRIVE SUITE 600,ARLINGTON,VA,22203,51013,Arlington County,data/raw/sec_edgar_hq/filing_documents/CIK0001868941/000110465926062654/tm2614667d1_8k.htm,51013,Arlington County,1.0,"4601 FAIRFAX DRIVE , SUITE 600|ARLINGTON|VA|22203"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,accepted_normalized_street_match,parsed and snapshot streets normalize to the same text,True,1 CORPORATE CTR,1 CORPORATE CTR,1.0,sec_pit_0387,GABELLI GLOBAL UTILITY & INCOME TRUST,GLU,2010-01-22,8-K,0001341004-10-000120,One Corporate Center,Rye,NY,10580-1422,ONE CORPORATE CENTER,RYE,NY,10580,36119,Westchester County,data/raw/sec_edgar_hq/filing_documents/CIK0001282957/000134100410000120/utility.htm,36119,Westchester County,1.0,ONE CORPORATE CENTER|RYE|NY|10580-1422
